Date,Adj Close
2000-01-03,29.740763
2000-01-04,29.088204
2000-01-05,28.908644
2000-01-06,29.319062
2000-01-07,29.857733
2000-01-10,29.344716
2000-01-11,28.65214
2000-01-12,28.831691
2000-01-13,29.267763
2000-01-14,30.31945
2000-01-18,29.139502
2000-01-19,30.422057
2000-01-20,30.396403
2000-01-21,29.934686
2000-01-24,29.96034
2000-01-25,30.627262
2000-01-26,32.191974
2000-01-27,33.115409
2000-01-28,31.473744
2000-01-31,33.115409
2000-02-01,34.372301
2000-02-02,33.807986
2000-02-03,34.141442
2000-02-04,33.551473
2000-02-07,33.731033
2000-02-08,34.910971
2000-02-09,34.01319
2000-02-10,34.115797
2000-02-11,33.910583
2000-02-14,32.448478
2000-02-15,33.269315
2000-02-16,32.628038
2000-02-17,32.16632
2000-02-18,30.678561
2000-02-22,31.704603
2000-02-23,31.755902
2000-02-24,31.191586
2000-02-25,31.140278
2000-02-28,31.98676
2000-02-29,32.679337
2000-03-01,33.65408
2000-03-02,33.064101
2000-03-03,33.29496
2000-03-06,34.244049
2000-03-07,33.577127
2000-03-08,32.422833
2000-03-09,33.29496
2000-03-10,32.294572
2000-03-13,32.858897
2000-03-14,32.422833
2000-03-15,34.115797
2000-03-16,36.9887
2000-03-17,37.34782
2000-03-20,35.526595
2000-03-21,37.758229
2000-03-22,37.578679
2000-03-23,40.425937
2000-03-24,39.476848
2000-03-27,38.861224
2000-03-28,38.681664
2000-03-29,37.091307
2000-03-30,35.706155
2000-03-31,35.783108
2000-04-03,37.963443
2000-04-04,35.789265
2000-04-05,35.634557
2000-04-06,36.072904
2000-04-07,35.634557
2000-04-10,36.356534
2000-04-11,35.479848
2000-04-12,35.815053
2000-04-13,34.861013
2000-04-14,32.540384
2000-04-17,32.437251
2000-04-18,33.210794
2000-04-19,32.1794
2000-04-20,31.895771
2000-04-24,30.838588
2000-04-25,32.205188
2000-04-26,31.534777
2000-04-27,30.477605
2000-04-28,29.755628
2000-05-01,30.426038
2000-05-02,31.405857
2000-05-03,30.632313
2000-05-04,30.219754
2000-05-05,29.781416
2000-05-08,29.704062
2000-05-09,29.239936
2000-05-10,28.36325
2000-05-11,28.878952
2000-05-12,29.549353
2000-05-15,30.787022
2000-05-16,30.632313
2000-05-17,30.529171
2000-05-18,30.993297
2000-05-19,29.910337
2000-05-22,29.781416
2000-05-23,30.168187
2000-05-24,29.549353
2000-05-25,28.982085
2000-05-26,29.085227
2000-05-30,30.322896
2000-05-31,30.81281
2000-06-01,31.818416
2000-06-02,33.288148
2000-06-05,32.746668
2000-06-06,31.76684
2000-06-07,31.715274
2000-06-08,31.560565
2000-06-09,30.245542
2000-06-12,30.071495
2000-06-13,29.820093
2000-06-14,30.980408
2000-06-15,30.206865
2000-06-16,28.118298
2000-06-19,29.007873
2000-06-20,29.665384
2000-06-21,29.085227
2000-06-22,28.698455
2000-06-23,29.007873
2000-06-26,29.433321
2000-06-27,29.665384
2000-06-28,29.114237
2000-06-29,29.471999
2000-06-30,28.505069
2000-07-03,29.639226
2000-07-05,29.75607
2000-07-06,29.91186
2000-07-07,31.197136
2000-07-10,31.002397
2000-07-11,31.586613
2000-07-12,31.508718
2000-07-13,31.625561
2000-07-14,32.716097
2000-07-17,32.423989
2000-07-18,31.742404
2000-07-19,31.586613
2000-07-20,31.97609
2000-07-21,32.862154
2000-07-24,32.131881
2000-07-25,31.937143
2000-07-26,30.768711
2000-07-27,31.080293
2000-07-28,30.145547
2000-07-31,31.041345
2000-08-01,32.170829
2000-08-02,32.053986
2000-08-03,31.313979
2000-08-04,32.67715
2000-08-07,33.378209
