Date,Adj Close
2000-01-03,12.698068
2000-01-04,12.06925
2000-01-05,11.947543
2000-01-06,12.474939
2000-01-07,12.698068
2000-01-10,12.292379
2000-01-11,12.089534
2000-01-12,12.43437
2000-01-13,13.124041
2000-01-14,13.52973
2000-01-18,12.61693
2000-01-19,11.927259
2000-01-20,11.805552
2000-01-21,11.88669
2000-01-24,11.643276
2000-01-25,12.211241
2000-01-26,12.332948
2000-01-27,12.657499
2000-01-28,12.576361
2000-01-31,12.98205
2000-02-01,13.124041
2000-02-02,12.726739
2000-02-03,12.685948
2000-02-04,12.583971
2000-02-07,12.461599
2000-02-08,12.706343
2000-02-09,12.359621
2000-02-10,11.992504
2000-02-11,12.359621
2000-02-14,12.339226
2000-02-15,12.298435
2000-02-16,11.747759
2000-02-17,11.401037
2000-02-18,10.931942
2000-02-22,11.421432
2000-02-23,11.095106
2000-02-24,10.727988
2000-02-25,10.666802
2000-02-28,11.135897
2000-02-29,10.789174
2000-03-01,11.319455
2000-03-02,11.07471
2000-03-03,11.319455
2000-03-06,11.237874
2000-03-07,10.789174
2000-03-08,10.116126
2000-03-09,10.707593
2000-03-10,10.503639
2000-03-13,10.646407
2000-03-14,10.401662
2000-03-15,11.747759
2000-03-16,12.563576
2000-03-17,12.563576
2000-03-20,12.380017
2000-03-21,12.910298
2000-03-22,13.053066
2000-03-23,13.52216
2000-03-24,13.379392
2000-03-27,13.348795
2000-03-28,13.277415
2000-03-29,12.869507
2000-03-30,12.787925
2000-03-31,13.297811
2000-04-03,14.256395
2000-04-04,14.113627
2000-04-05,13.848487
2000-04-06,13.216229
2000-04-07,12.971484
2000-04-10,12.889902
2000-04-11,13.175438
2000-04-12,13.705719
2000-04-13,13.624137
2000-04-14,13.053066
2000-04-17,12.849111
2000-04-18,13.318206
2000-04-19,13.297811
2000-04-20,13.644533
2000-04-24,13.950464
2000-04-25,14.052441
2000-04-26,14.052441
2000-04-27,13.726114
2000-04-28,13.399788
2000-05-01,13.420183
2000-05-02,13.501765
2000-05-03,13.307382
2000-05-04,13.040825
2000-05-05,13.081833
2000-05-08,13.532931
2000-05-09,13.614949
2000-05-10,13.635453
2000-05-11,13.94302
2000-05-12,14.332604
2000-05-15,14.722189
2000-05-16,14.3121
2000-05-17,14.086551
2000-05-18,14.168569
2000-05-19,14.148064
2000-05-22,14.394118
2000-05-23,14.373613
2000-05-24,14.599162
2000-05-25,14.394118
2000-05-26,14.558153
2000-05-30,14.722189
2000-05-31,14.845215
2000-06-01,15.070764
2000-06-02,15.665393
2000-06-05,14.804206
2000-06-06,14.742693
2000-06-07,14.927233
2000-06-08,14.701684
2000-06-09,14.168569
2000-06-12,14.424878
2000-06-13,14.353109
2000-06-14,14.619667
2000-06-15,13.799489
2000-06-16,12.569222
2000-06-19,13.20486
2000-06-20,12.83578
2000-06-21,12.569222
2000-06-22,13.061329
2000-06-23,12.938302
