Date,Adj Close
2000-01-03,30.366254
2000-01-04,29.151604
2000-01-05,29.100996
2000-01-06,29.490059
2000-01-07,30.631959
2000-01-10,30.619309
2000-01-11,30.669916
2000-01-12,30.77114
2000-01-13,31.12541
2000-01-14,30.568692
2000-01-18,29.961367
2000-01-19,30.106879
2000-01-20,29.543831
2000-01-21,29.176912
2000-01-24,27.962262
2000-01-25,28.038177
2000-01-26,28.632844
2000-01-27,28.69611
2000-01-28,27.12719
2000-01-31,27.12719
2000-02-01,27.532067
2000-02-02,27.139839
2000-02-03,28.190009
2000-02-04,28.658152
2000-02-07,27.633291
2000-02-08,27.747164
2000-02-09,27.139839
2000-02-10,27.418194
2000-02-11,27.076573
2000-02-14,27.203105
2000-02-15,27.83573
2000-02-16,27.462481
2000-02-17,26.519865
2000-02-18,25.330514
2000-02-22,26.241501
2000-02-23,26.418641
2000-02-24,26.519865
2000-02-25,25.532962
2000-02-28,26.203543
2000-02-29,26.798219
2000-03-01,26.59578
2000-03-02,27.380236
2000-03-03,28.215308
2000-03-06,27.905171
2000-03-07,26.382379
2000-03-08,26.458518
2000-03-09,26.19203
2000-03-10,26.737694
2000-03-13,26.280856
2000-03-14,25.785949
2000-03-15,27.118392
2000-03-16,28.222417
2000-03-17,28.400079
2000-03-20,28.615811
2000-03-21,30.557371
2000-03-22,30.633511
2000-03-23,32.486235
2000-03-24,32.295886
2000-03-27,32.067467
2000-03-28,31.674083
2000-03-29,33.095352
2000-03-30,32.232443
2000-03-31,31.597943
2000-04-03,32.689281
2000-04-04,31.268001
2000-04-05,31.128418
2000-04-06,31.851745
2000-04-07,32.24513
2000-04-10,32.372026
2000-04-11,32.816177
2000-04-12,31.826362
2000-04-13,30.557371
2000-04-14,29.59293
2000-04-17,30.86193
2000-04-18,31.775605
2000-04-19,31.57256
2000-04-20,32.181677
2000-04-24,32.905003
2000-04-25,33.704469
2000-04-26,33.146118
2000-04-27,32.790794
2000-04-28,31.927884
2000-05-01,32.359339
2000-05-02,32.701967
2000-05-03,31.686769
2000-05-04,31.268001
2000-05-05,32.080164
2000-05-08,31.940571
2000-05-09,31.750222
2000-05-10,30.836547
2000-05-11,31.026896
2000-05-12,31.826362
2000-05-15,32.892316
2000-05-16,33.044596
2000-05-17,32.663898
2000-05-18,32.359339
2000-05-19,31.597943
2000-05-22,30.455849
2000-05-23,30.455849
2000-05-24,30.912686
2000-05-25,30.912686
2000-05-26,30.18936
2000-05-30,31.217245
2000-05-31,32.054781
2000-06-01,31.902501
2000-06-02,32.13092
2000-06-05,31.407594
2000-06-06,31.179175
2000-06-07,31.293384
2000-06-08,30.988826
2000-06-09,30.379709
2000-06-12,30.379709
2000-06-13,31.179175
2000-06-14,31.064966
2000-06-15,31.597943
2000-06-16,31.141105
2000-06-19,30.608128
2000-06-20,31.064966
2000-06-21,30.11322
2000-06-22,29.694452
2000-06-23,30.379709
2000-06-26,30.417779
2000-06-27,29.999011
2000-06-28,30.788962
2000-06-29,30.303569
2000-06-30,32.283199
2000-07-03,31.674083
2000-07-05,30.49813
2000-07-06,30.650811
2000-07-07,31.337878
2000-07-10,32.024945
2000-07-11,31.910433
2000-07-12,32.826522
2000-07-13,32.063115
2000-07-14,31.452389
2000-07-17,32.788352
2000-07-18,31.910433
2000-07-19,32.215796
2000-07-20,33.170056
2000-07-21,33.055545
2000-07-24,32.979204
2000-07-25,32.712011
2000-07-26,31.834093
2000-07-27,32.063115
2000-07-28,31.108856
2000-07-31,31.5669
2000-08-01,32.215796
2000-08-02,31.757752
2000-08-03,32.292137
2000-08-04,32.5975
2000-08-07,32.139456
2000-08-08,32.826522
2000-08-09,34.162486
2000-08-10,34.811382
2000-08-11,34.544189
2000-08-14,34.811382
2000-08-15,34.964063
2000-08-16,34.696871
2000-08-17,34.62053
2000-08-18,34.315167
2000-08-21,34.544189
2000-08-22,34.353337
2000-08-23,35.383938
2000-08-24,35.994664
2000-08-25,36.185515
2000-08-28,36.64356
2000-08-29,36.567219
2000-08-30,35.116745
2000-08-31,35.803812
2000-09-01,35.727471
2000-09-05,35.307597
2000-09-06,36.032834
2000-09-07,36.032834
2000-09-08,36.567219
2000-09-11,36.452708
2000-09-12,36.071004
2000-09-13,36.071004
2000-09-14,36.032834
2000-09-15,34.6587
2000-09-18,35.116745
2000-09-19,34.811382
2000-09-20,34.58236
2000-09-21,34.353337
2000-09-22,35.002234
2000-09-25,35.460278
2000-09-26,35.422108
2000-09-27,36.300027
2000-09-28,36.032834
2000-09-29,35.389774
2000-10-02,35.810626
2000-10-03,36.154959
2000-10-04,36.040181
2000-10-05,36.57581
2000-10-06,36.384514
2000-10-09,35.810626
2000-10-10,35.542811
2000-10-11,34.662849
2000-10-12,33.362036
2000-10-13,34.892405
2000-10-16,35.351515
2000-10-17,34.050702
2000-10-18,33.974183
2000-10-19,34.050702
2000-10-20,31.908186
2000-10-23,30.454336
2000-10-24,32.67337
2000-10-25,32.405556
2000-10-26,31.908186
2000-10-27,31.984704
2000-10-30,33.055962
2000-10-31,33.553332
2000-11-01,33.323777
2000-11-02,32.864666
2000-11-03,32.635111
2000-11-06,33.362036
2000-11-07,33.629851
2000-11-08,33.400295
2000-11-09,33.400295
2000-11-10,32.979444
2000-11-13,31.487334
2000-11-14,32.290778
2000-11-15,32.137741
2000-11-16,32.21426
2000-11-17,31.755149
2000-11-20,30.645632
2000-11-21,31.066483
2000-11-22,29.727411
2000-11-24,30.22478
2000-11-27,30.071744
2000-11-28,30.492595
2000-11-29,30.416076
2000-11-30,30.339558
2000-12-01,31.21952
2000-12-04,31.602112
2000-12-05,33.132481
2000-12-06,33.017703
2000-12-07,32.749889
2000-12-08,33.782887
2000-12-11,33.859406
2000-12-12,32.329037
2000-12-13,32.443815
2000-12-14,31.487334
2000-12-15,30.492595
2000-12-18,31.21952
2000-12-19,30.683891
2000-12-20,29.038745
2000-12-21,29.306559
2000-12-22,29.918707
2000-12-26,30.186521
2000-12-27,29.593876
2000-12-28,29.747411
2000-12-29,29.440341
2001-01-02,26.868629
2001-01-03,29.363573
2001-01-04,29.517108
2001-01-05,29.056503
2001-01-08,27.981758
2001-01-09,27.406002
2001-01-10,27.444385
2001-01-11,28.595898
2001-01-12,28.058526
2001-01-16,29.094887
