Date,Adj Close
2000-01-03,107.543167
2000-01-04,103.337568
2000-01-05,103.522429
2000-01-06,101.858676
2000-01-07,107.774244
2000-01-10,108.143966
2000-01-11,106.849936
2000-01-12,105.786983
2000-01-13,107.219659
2000-01-14,108.675409
2000-01-18,107.820459
2000-01-19,108.698551
2000-01-20,107.034798
2000-01-21,106.803721
2000-01-24,103.77658
2000-01-25,104.955106
2000-01-26,104.123229
2000-01-27,103.707291
2000-01-28,100.472215
2000-01-31,103.198922
2000-02-01,104.21566
2000-02-02,104.308091
2000-02-03,105.879413
2000-02-04,105.440333
2000-02-07,105.278614
2000-02-08,106.71129
2000-02-09,104.469811
2000-02-10,104.677814
2000-02-11,102.551907
2000-02-14,103.152707
2000-02-15,104.319622
2000-02-16,102.782984
2000-02-17,102.251473
2000-02-18,100.056277
2000-02-22,99.802058
2000-02-23,100.980584
2000-02-24,98.947108
2000-02-25,98.588916
2000-02-28,100.657077
2000-02-29,101.627599
2000-03-01,102.367045
2000-03-02,102.436334
2000-03-03,104.354306
2000-03-06,103.337568
2000-03-07,101.338697
2000-03-08,101.211661
2000-03-09,104.169445
2000-03-10,103.61486
2000-03-13,102.48255
2000-03-14,101.026799
2000-03-15,103.383783
2000-03-16,108.213256
2000-03-17,108.92848
2000-03-20,108.372486
2000-03-21,110.596462
2000-03-22,111.268254
2000-03-23,113.1679
2000-03-24,113.83976
2000-03-27,112.635107
2000-03-28,111.986447
2000-03-29,112.102245
2000-03-30,110.225799
2000-03-31,111.476786
2000-04-03,112.125445
2000-04-04,111.291455
2000-04-05,110.596462
2000-04-06,111.557812
2000-04-07,112.264444
2000-04-10,111.824248
2000-04-11,111.499918
2000-04-12,108.441952
2000-04-13,106.936169
2000-04-14,100.820235
2000-04-17,104.34153
2000-04-18,107.0983
2000-04-19,106.102178
2000-04-20,106.611839
2000-04-24,105.453518
2000-04-25,109.831936
2000-04-26,108.592511
2000-04-27,108.233488
2000-04-28,107.561628
2000-05-01,109.021146
2000-05-02,106.843503
2000-05-03,104.34153
2000-05-04,105.129188
2000-05-05,106.403307
2000-05-08,105.604077
2000-05-09,104.758526
2000-05-10,102.395551
2000-05-11,104.735325
2000-05-12,105.870514
2000-05-15,107.700626
2000-05-16,108.743149
2000-05-17,107.607961
2000-05-18,106.287509
2000-05-19,104.619527
2000-05-22,103.831869
2000-05-23,102.302886
2000-05-24,103.970868
2000-05-25,102.18702
2000-05-26,102.302886
2000-05-30,105.638849
2000-05-31,105.870514
2000-06-01,107.723827
2000-06-02,109.600272
2000-06-05,109.067479
2000-06-06,108.58095
2000-06-07,109.333836
2000-06-08,108.90528
2000-06-09,108.673616
2000-06-12,107.399497
2000-06-13,109.414941
2000-06-14,109.600272
2000-06-15,109.831936
2000-06-16,108.929472
2000-06-19,110.322729
2000-06-20,109.928007
2000-06-21,109.881565
2000-06-22,108.209656
2000-06-23,107.280818
2000-06-26,108.662408
2000-06-27,107.861308
2000-06-28,108.163215
2000-06-29,107.141492
2000-06-30,107.954192
2000-07-03,109.440333
2000-07-05,107.466586
2000-07-06,108.30254
2000-07-07,110.044078
2000-07-10,109.85831
2000-07-11,110.09052
2000-07-12,110.810404
2000-07-13,111.29801
2000-07-14,112.389429
2000-07-17,112.203661
2000-07-18,111.286411
2000-07-19,110.392426
2000-07-20,111.925009
2000-07-21,109.74224
2000-07-24,109.11524
2000-07-25,109.463588
2000-07-26,108.395424
2000-07-27,108.023889
2000-07-28,105.585654
2000-07-31,106.259096
2000-08-01,106.909283
2000-08-02,107.443331
2000-08-03,108.186402
2000-08-04,108.766959
2000-08-07,110.067333
2000-08-08,110.48531
2000-08-09,109.556472
2000-08-10,109.022356
2000-08-11,109.533217
2000-08-14,110.926474
2000-08-15,110.833591
2000-08-16,110.438868
2000-08-17,111.599916
2000-08-18,111.228381
2000-08-21,111.832126
2000-08-22,111.646358
2000-08-23,112.087522
2000-08-24,112.435871
2000-08-25,112.389429
2000-08-28,112.772552
2000-08-29,112.795739
2000-08-30,111.715987
2000-08-31,113.202128
2000-09-01,113.318267
2000-09-05,112.412616
2000-09-06,111.135497
2000-09-07,112.087522
2000-09-08,111.321265
2000-09-11,111.158684
2000-09-12,110.345984
2000-09-13,110.636224
2000-09-14,111.193527
2000-09-15,108.760863
2000-09-18,107.75982
2000-09-19,108.73755
2000-09-20,107.934426
2000-09-21,106.293258
2000-09-22,108.225405
2000-09-25,107.457223
2000-09-26,106.08371
2000-09-27,106.642413
2000-09-28,108.015926
2000-09-29,106.991637
2000-10-02,107.154558
2000-10-03,106.153582
2000-10-04,107.038196
2000-10-05,107.410664
2000-10-06,105.082735
2000-10-09,104.291239
2000-10-10,102.568571
2000-10-11,101.707203
2000-10-12,99.169794
2000-10-13,102.475454
2000-10-16,102.94104
2000-10-17,100.380317
2000-10-18,100.007849
2000-10-19,103.779094
2000-10-20,104.221367
2000-10-23,104.686953
2000-10-24,103.988574
2000-10-25,101.544282
2000-10-26,101.823634
2000-10-27,103.755781
2000-10-30,104.686953
2000-10-31,106.491109
2000-11-01,106.130269
2000-11-02,106.304875
2000-11-03,106.363062
2000-11-06,107.107999
2000-11-07,107.084754
2000-11-08,104.710266
2000-11-09,104.314484
2000-11-10,101.777075
2000-11-13,100.985579
2000-11-14,103.639419
2000-11-15,103.965329
2000-11-16,102.335778
2000-11-17,101.788692
2000-11-20,100.333759
2000-11-21,100.845903
2000-11-22,98.436474
2000-11-24,100.450121
2000-11-27,101.334734
2000-11-28,99.588821
2000-11-29,99.402587
2000-11-30,98.541219
2000-12-01,98.49466
2000-12-04,99.332715
2000-12-05,102.591816
2000-12-06,100.950637
2000-12-07,99.565508
2000-12-08,99.798301
2000-12-11,103.26695
2000-12-12,102.824609
2000-12-13,101.416223
2000-12-14,100.124211
2000-12-15,97.862745
2000-12-18,99.170384
2000-12-19,97.15056
2000-12-20,94.336823
2000-12-21,94.990643
2000-12-22,97.839428
2000-12-26,98.890176
2000-12-27,99.614081
2000-12-28,99.917606
2000-12-29,98.026234
2001-01-02,96.251581
2001-01-03,100.875019
2001-01-04,99.789155
2001-01-05,96.531789
2001-01-08,97.279012
2001-01-09,97.02212
2001-01-10,98.726755
2001-01-11,98.820158
2001-01-12,98.633352
2001-01-16,99.263787
2001-01-17,99.719137
2001-01-18,100.71153
2001-01-19,100.139449
2001-01-22,100.804933
2001-01-23,101.598857
2001-01-24,101.90245
2001-01-25,101.645558
2001-01-26,101.528839
2001-01-29,102.070579
2001-01-30,102.967244
2001-01-31,102.384412
2001-02-01,103.064375
2001-02-02,100.725577
2001-02-05,101.46532
2001-02-06,101.166435
2001-02-07,100.643382
2001-02-08,99.470237
2001-02-09,98.513794
2001-02-12,99.642107
2001-02-13,98.827626
2001-02-14,98.678184
2001-02-15,99.634627
2001-02-16,97.437792
2001-02-20,95.935879
2001-02-21,93.866075
2001-02-22,94.008044
2001-02-23,93.372906
2001-02-26,95.36052
2001-02-27,94.478798
2001-02-28,92.61821
2001-03-01,93.103905
2001-03-02,92.364157
2001-03-05,93.208516
2001-03-06,94.209797
2001-03-07,94.882298
2001-03-08,94.986909
2001-03-09,92.177351
2001-03-12,88.232018
2001-03-13,89.681626
2001-03-14,87.910712
2001-03-15,87.933128
2001-03-16,86.169434
2001-03-19,87.922639
2001-03-20,85.56255
2001-03-21,84.10904
2001-03-22,83.254913
2001-03-23,85.772341
2001-03-26,86.866222
2001-03-27,88.641903
2001-03-28,86.19191
2001-03-29,86.521575
2001-03-30,87.428148
2001-04-02,85.56255
2001-04-03,82.707969
2001-04-04,83.052616
2001-04-05,86.199404
2001-04-06,84.888244
2001-04-09,85.832275
2001-04-10,87.398177
2001-04-11,87.458118
2001-04-12,89.046491
2001-04-16,88.109948
2001-04-17,89.353679
2001-04-18,92.905048
2001-04-19,94.141286
2001-04-20,93.279665
2001-04-23,91.586394
2001-04-24,91.091903
2001-04-25,92.283182
2001-04-26,92.695263
2001-04-27,94.238684
2001-04-30,94.898014
2001-05-01,95.190215
2001-05-02,95.017889
2001-05-03,93.811621
2001-05-04,95.407488
2001-05-07,94.583331
2001-05-08,94.538379
2001-05-09,94.141286
2001-05-10,94.418499
2001-05-11,93.766669
2001-05-14,93.953977
2001-05-15,94.388534
2001-05-16,96.613755
2001-05-17,96.7636
2001-05-18,97.205657
2001-05-21,98.636686
2001-05-22,98.509317
2001-05-23,96.838528
2001-05-24,97.123241
2001-05-25,95.976913
2001-05-29,95.212691
2001-05-30,93.879055
2001-05-31,94.366053
2001-06-01,94.95046
2001-06-04,95.407488
2001-06-05,96.501375
2001-06-06,95.699694
2001-06-07,96.044342
2001-06-08,95.152751
2001-06-11,94.478439
2001-06-12,94.313606
2001-06-13,93.504438
2001-06-14,91.40658
2001-06-15,91.553847
2001-06-18,91.110544
2001-06-19,91.508767
2001-06-20,91.98964
2001-06-21,93.034037
2001-06-22,92.305212
2001-06-25,91.456171
2001-06-26,91.328441
2001-06-27,91.275845
2001-06-28,91.779258
2001-06-29,92.117371
2001-07-02,93.266958
2001-07-03,93.244418
2001-07-05,91.426116
2001-07-06,89.450028
2001-07-09,89.93841
2001-07-10,88.856448
2001-07-11,88.946609
2001-07-12,91.057949
2001-07-13,91.846879
2001-07-16,90.697291
2001-07-17,91.546331
2001-07-18,90.922703
2001-07-19,91.719148
2001-07-20,91.170649
2001-07-23,89.374886
2001-07-24,88.510821
2001-07-25,89.487592
2001-07-26,90.426799
2001-07-27,90.772426
2001-07-30,90.802481
2001-07-31,91.178164
2001-08-01,91.749203
2001-08-02,92.124886
2001-08-03,91.621472
2001-08-06,90.389234
2001-08-07,90.742371
2001-08-08,89.059314
2001-08-09,89.322291
2001-08-10,89.630354
2001-08-13,89.652894
2001-08-14,89.615323
2001-08-15,88.841418
2001-08-16,89.14948
2001-08-17,87.721885
2001-08-20,88.533361
2001-08-21,87.023115
2001-08-22,87.924751
2001-08-23,87.609179
2001-08-24,89.427482
2001-08-27,88.894013
2001-08-28,87.594155
2001-08-29,86.812734
2001-08-30,85.144703
2001-08-31,85.768337
2001-09-04,85.219838
2001-09-05,85.430219
2001-09-06,83.228719
2001-09-07,81.688424
2001-09-10,82.687741
2001-09-17,78.367391
2001-09-18,78.17955
2001-09-19,76.601678
2001-09-20,74.167257
2001-09-21,73.367066
2001-09-24,75.946375
2001-09-25,76.738271
2001-09-26,76.466764
2001-09-27,77.130445
2001-09-28,78.767029
2001-10-01,78.638814
2001-10-02,79.626799
2001-10-03,80.961703
2001-10-04,81.029583
2001-10-05,80.871205
2001-10-08,80.343272
2001-10-09,79.913387
2001-10-10,81.693263
2001-10-11,82.960293
2001-10-12,82.583201
2001-10-15,82.432366
2001-10-16,82.95275
2001-10-17,81.187961
2001-10-18,81.014496
2001-10-19,80.961703
2001-10-22,82.560576
2001-10-23,82.138235
2001-10-24,81.919521
2001-10-25,83.390178
2001-10-26,83.201632
2001-10-29,81.037121
2001-10-30,80.064228
2001-10-31,79.792721
2001-11-01,81.83656
2001-11-02,82.394655
2001-11-05,83.473139
2001-11-06,84.770337
2001-11-07,84.657208
2001-11-08,84.921172
2001-11-09,85.011676
2001-11-12,84.491287
2001-11-13,86.391835
2001-11-14,86.474796
2001-11-15,86.633174
2001-11-16,86.248538
2001-11-19,87.311935
2001-11-20,86.580381
2001-11-21,86.007199
2001-11-23,87.244061
2001-11-26,87.432608
2001-11-27,87.055515
2001-11-28,85.479267
2001-11-29,86.633174
2001-11-30,86.014743
2001-12-03,85.501897
2001-12-04,86.94993
2001-12-05,88.54126
2001-12-06,88.496005
2001-12-07,87.907742
2001-12-10,86.263619
2001-12-11,86.09016
2001-12-12,86.188202
2001-12-13,84.513911
2001-12-14,85.320889
2001-12-17,86.203289
2001-12-18,86.716135
2001-12-19,87.327022
2001-12-20,86.467252
2001-12-21,86.991698
2001-12-24,86.825211
2001-12-26,87.30198
2001-12-27,87.831722
2001-12-28,87.786317
2001-12-31,86.499796
2002-01-02,87.43063
2002-01-03,88.422009
2002-01-04,89.012301
2002-01-07,88.384173
2002-01-08,88.17984
2002-01-09,87.460902
2002-01-10,87.846861
2002-01-11,86.984134
2002-01-14,86.439252
2002-01-15,87.143057
2002-01-16,85.379761
2002-01-17,86.023022
2002-01-18,85.629499
2002-01-22,85.039213
2002-01-23,85.690043
2002-01-24,85.954915
2002-01-25,85.932212
2002-01-28,86.166812
2002-01-29,83.457543
2002-01-30,84.660824
2002-01-31,85.652202
2002-02-01,85.25111
2002-02-04,83.132128
2002-02-05,82.617518
2002-02-06,82.261831
2002-02-07,81.747222
2002-02-08,83.313753
2002-02-11,84.335409
2002-02-12,84.070532
2002-02-13,84.963531
2002-02-14,84.804608
2002-02-15,83.919178
2002-02-19,82.307242
2002-02-20,83.692142
2002-02-21,81.959124
2002-02-22,82.973205
2002-02-25,84.342972
2002-02-26,84.168917
2002-02-27,84.494332
2002-02-28,84.115942
