Date,Adj Close
2000-01-03,21.330683
2000-01-04,20.082611
2000-01-05,20.394629
2000-01-06,19.964088
2000-01-07,20.135209
2000-01-10,20.42041
2000-01-11,20.135209
2000-01-12,19.079964
2000-01-13,18.623642
2000-01-14,19.165525
2000-01-18,18.766243
2000-01-19,18.509562
2000-01-20,18.709203
2000-01-21,19.621847
2000-01-24,19.165525
2000-01-25,18.252881
2000-01-26,18.252881
2000-01-27,17.796559
2000-01-28,17.910639
2000-01-31,19.564806
2000-02-01,19.336645
2000-02-02,19.393686
2000-02-03,19.165525
2000-02-04,19.165525
2000-02-07,19.108484
2000-02-08,19.194045
2000-02-09,19.450726
2000-02-10,19.222565
2000-02-11,18.452521
2000-02-14,18.652162
2000-02-15,18.566602
2000-02-16,17.825079
2000-02-17,18.252881
2000-02-18,17.454317
2000-02-22,16.655754
2000-02-23,16.313512
2000-02-24,16.199432
2000-02-25,16.170911
2000-02-28,16.883915
2000-02-29,17.226156
2000-03-01,19.165525
2000-03-02,20.648571
2000-03-03,20.791172
2000-03-06,19.792967
2000-03-07,19.108484
2000-03-08,18.994404
2000-03-09,18.965884
2000-03-10,19.165525
2000-03-13,19.935568
2000-03-14,19.222565
2000-03-15,19.393686
2000-03-16,20.591531
2000-03-17,20.876732
2000-03-20,20.27781
2000-03-21,20.648571
2000-03-22,19.764447
2000-03-23,19.878528
2000-03-24,19.621847
2000-03-27,19.707407
2000-03-28,19.393686
2000-03-29,19.279605
2000-03-30,18.994404
2000-03-31,19.222565
2000-04-03,20.42041
2000-04-04,20.990813
2000-04-05,21.133413
2000-04-06,21.386179
2000-04-07,21.278636
2000-04-10,21.221282
2000-04-11,21.68012
2000-04-12,21.565411
2000-04-13,21.565411
2000-04-14,19.557992
2000-04-17,19.213863
2000-04-18,19.041799
2000-04-19,19.242541
2000-04-20,18.898412
2000-04-24,19.385928
2000-04-25,20.619056
2000-04-26,20.188895
2000-04-27,19.844766
2000-04-28,20.102863
2000-05-01,20.475669
2000-05-02,19.443282
2000-05-03,19.242541
2000-05-04,18.841057
2000-05-05,19.730056
2000-05-08,19.672702
2000-05-09,19.414605
2000-05-10,20.705088
2000-05-11,20.90583
2000-05-12,20.57604
2000-05-15,21.106572
2000-05-16,20.963185
2000-05-17,20.791121
2000-05-18,20.303605
2000-05-19,19.586669
2000-05-22,19.500637
2000-05-23,19.185186
2000-05-24,19.787411
2000-05-25,19.299895
2000-05-26,19.557992
2000-05-30,20.303605
