Date,Adj Close
2000-01-03,26.499578
2000-01-04,25.992004
2000-01-05,27.408981
2000-01-06,28.825958
2000-01-07,28.741362
2000-01-10,28.339533
2000-01-11,28.424129
2000-01-12,28.254937
2000-01-13,28.910553
2000-01-14,28.339533
2000-01-18,28.677915
2000-01-19,28.952851
2000-01-20,28.318384
2000-01-21,28.762511
2000-01-24,28.508724
2000-01-25,28.445277
2000-01-26,28.254937
2000-01-27,27.408981
2000-01-28,26.689918
2000-01-31,28.043448
2000-02-01,28.149193
2000-02-02,28.360682
2000-02-03,27.874257
2000-02-04,27.366683
2000-02-07,27.324385
2000-02-08,26.711067
2000-02-09,25.946291
2000-02-10,25.818686
2000-02-11,25.138127
2000-02-14,26.010093
2000-02-15,26.988396
2000-02-16,27.222338
2000-02-17,26.499244
2000-02-18,25.520942
2000-02-22,25.669814
2000-02-23,25.393337
2000-02-24,24.776581
2000-02-25,24.181092
2000-02-28,25.010523
2000-02-29,25.627279
2000-03-01,25.882488
2000-03-02,26.2015
2000-03-03,25.754884
2000-03-06,24.819116
2000-03-07,27.222338
2000-03-08,27.094733
2000-03-09,27.37121
2000-03-10,26.212131
2000-03-13,25.818686
2000-03-14,26.28657
2000-03-15,26.456709
2000-03-16,27.137268
2000-03-17,26.244035
2000-03-20,25.478407
2000-03-21,26.2015
2000-03-22,25.499674
2000-03-23,25.691081
2000-03-24,26.28657
2000-03-27,26.036675
2000-03-28,26.882059
2000-03-29,27.392477
2000-03-30,26.754454
2000-03-31,26.541779
2000-04-03,27.392477
2000-04-04,28.073036
2000-04-05,27.137268
2000-04-06,27.817826
2000-04-07,27.073466
2000-04-10,26.626849
2000-04-11,27.009663
2000-04-12,27.20107
2000-04-13,27.222338
2000-04-14,26.796989
2000-04-17,25.691081
2000-04-18,25.925023
2000-04-19,26.350372
2000-04-20,26.882059
2000-04-24,27.179803
2000-04-25,27.562617
2000-04-26,27.264873
2000-04-27,27.45628
2000-04-28,26.435442
2000-05-01,26.541779
2000-05-02,26.626849
2000-05-03,26.37164
2000-05-04,27.052198
2000-05-05,27.222338
2000-05-08,27.37121
2000-05-09,27.030931
2000-05-10,27.732757
2000-05-11,28.375098
2000-05-12,28.065044
2000-05-15,28.61031
2000-05-16,28.482013
2000-05-17,27.840526
